"YEAR","MONTH","DAY","WEEK","DATE","MKT_AIRLINE","MKT_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN_IATA","ORIGIN_CITY","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST_IATA","DEST_CITY","SCH_DEP_TIME","ACT_DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","SCH_ARR_TIME","ACT_ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","SCH_DURATION","ACT_DURATION","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","TOTAL_ADD_GTIME","ORIGIN_TYPE","ORIGIN_ELEV","ORIGIN_TZ","DEST_TYPE","DEST_ELEV","DEST_TZ","SCH_DEP_TIME_UTC","ACT_DEP_TIME_UTC","SCH_ARR_TIME_UTC","ACT_ARR_TIME_UTC"
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1407,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12266,1226603,31453,"IAH","Houston, TX","0824","0836",12,12,25,"0901","0940",11,"0937","0951",14,0,NA,73,75,39,224,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",97,"America/Chicago",2024-05-01 13:24:00,2024-05-01 13:36:00,2024-05-01 14:37:00,2024-05-01 14:51:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1407,12266,1226603,31453,"IAH","Houston, TX",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1022","1031",9,9,11,"1042","1124",13,"1205","1137",-28,0,NA,103,66,42,224,NA,NA,NA,NA,NA,NA,"large_airport",97,"America/Chicago","large_airport",607,"America/Chicago",2024-05-01 15:22:00,2024-05-01 15:31:00,2024-05-01 17:05:00,2024-05-01 16:37:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1408,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",13495,1349505,33495,"MSY","New Orleans, LA","1724","1751",27,27,14,"1805","1907",4,"1853","1911",18,0,NA,89,80,62,447,18,0,0,0,0,NA,"large_airport",607,"America/Chicago","large_airport",4,"America/Chicago",2024-05-01 22:24:00,2024-05-01 22:51:00,2024-05-01 23:53:00,2024-05-02 00:11:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1408,13495,1349505,33495,"MSY","New Orleans, LA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1943","1946",3,3,20,"2006","2131",15,"2131","2146",15,0,NA,108,120,85,447,0,0,12,0,3,NA,"large_airport",4,"America/Chicago","large_airport",607,"America/Chicago",2024-05-02 00:43:00,2024-05-02 00:46:00,2024-05-02 02:31:00,2024-05-02 02:46:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1409,12892,1289208,32575,"LAX","Los Angeles, CA",10693,1069302,30693,"BNA","Nashville, TN","1006","1004",-2,0,14,"1018","1551",7,"1607","1558",-9,0,NA,241,234,213,1797,NA,NA,NA,NA,NA,NA,"large_airport",125,"America/Los_Angeles","large_airport",599,"America/Chicago",2024-05-01 17:06:00,2024-05-01 17:04:00,2024-05-01 21:07:00,2024-05-01 20:58:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1410,15016,1501606,31123,"STL","St. Louis, MO",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","0701","0654",-7,0,19,"0713","0841",19,"0901","0900",-1,0,NA,120,126,88,550,NA,NA,NA,NA,NA,NA,"large_airport",618,"America/Chicago","large_airport",607,"America/Chicago",2024-05-01 12:01:00,2024-05-01 11:54:00,2024-05-01 14:01:00,2024-05-01 14:00:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1412,13891,1389101,32575,"ONT","Ontario, CA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","0600","0557",-3,0,20,"0617","1045",13,"1057","1058",1,0,NA,177,181,148,1188,NA,NA,NA,NA,NA,NA,"large_airport",944,"America/Los_Angeles","large_airport",607,"America/Chicago",2024-05-01 13:00:00,2024-05-01 12:57:00,2024-05-01 15:57:00,2024-05-01 15:58:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1413,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14107,1410702,30466,"PHX","Phoenix, AZ","0710","0711",1,1,20,"0731","0736",11,"0750","0747",-3,0,NA,160,156,125,868,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",1135,"America/Phoenix",2024-05-01 12:10:00,2024-05-01 12:11:00,2024-05-01 14:50:00,2024-05-01 14:47:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1414,12953,1295304,31703,"LGA","New York, NY",14492,1449202,34492,"RDU","Raleigh/Durham, NC","1215","1229",14,14,14,"1243","1347",3,"1404","1350",-14,0,NA,109,81,64,431,NA,NA,NA,NA,NA,NA,"large_airport",21,"America/New_York","large_airport",435,"America/New_York",2024-05-01 16:15:00,2024-05-01 16:29:00,2024-05-01 18:04:00,2024-05-01 17:50:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1414,14492,1449202,34492,"RDU","Raleigh/Durham, NC",12953,1295304,31703,"LGA","New York, NY","1447","1447",0,0,24,"1511","1623",8,"1621","1631",10,0,NA,94,104,72,431,NA,NA,NA,NA,NA,NA,"large_airport",435,"America/New_York","large_airport",21,"America/New_York",2024-05-01 18:47:00,2024-05-01 18:47:00,2024-05-01 20:21:00,2024-05-01 20:31:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1416,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12266,1226603,31453,"IAH","Houston, TX","1628","1835",127,127,12,"1847","1951",11,"1739","2002",143,0,NA,71,87,64,224,53,0,16,0,74,NA,"large_airport",607,"America/Chicago","large_airport",97,"America/Chicago",2024-05-01 21:28:00,2024-05-01 23:35:00,2024-05-01 22:39:00,2024-05-02 01:02:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1416,12266,1226603,31453,"IAH","Houston, TX",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1829","2043",134,134,13,"2056","2159",17,"2000","2216",136,0,NA,91,93,63,224,0,0,2,0,134,NA,"large_airport",97,"America/Chicago","large_airport",607,"America/Chicago",2024-05-01 23:29:00,2024-05-02 01:43:00,2024-05-02 01:00:00,2024-05-02 03:16:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1417,11057,1105703,31057,"CLT","Charlotte, NC",13577,1357702,31135,"MYR","Myrtle Beach, SC","1815","1925",70,70,12,"1937","2009",4,"1911","2013",62,0,NA,56,48,32,157,1,0,0,0,61,NA,"large_airport",748,"America/New_York","medium_airport",25,"America/New_York",2024-05-01 22:15:00,2024-05-01 23:25:00,2024-05-01 23:11:00,2024-05-02 00:13:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1417,13577,1357702,31135,"MYR","Myrtle Beach, SC",11057,1105703,31057,"CLT","Charlotte, NC","1951","2039",48,48,17,"2056","2132",9,"2059","2141",42,0,NA,68,62,36,157,0,0,0,0,42,NA,"medium_airport",25,"America/New_York","large_airport",748,"America/New_York",2024-05-01 23:51:00,2024-05-02 00:39:00,2024-05-02 00:59:00,2024-05-02 01:41:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1418,10994,1099402,30994,"CHS","Charleston, SC",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","0656","0651",-5,0,10,"0701","0819",12,"0858","0831",-27,0,NA,182,160,138,987,NA,NA,NA,NA,NA,NA,"medium_airport",46,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 10:56:00,2024-05-01 10:51:00,2024-05-01 13:58:00,2024-05-01 13:31:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1419,11057,1105703,31057,"CLT","Charlotte, NC",11697,1169706,32467,"FLL","Fort Lauderdale, FL","0723","0715",-8,0,16,"0731","0900",3,"0917","0903",-14,0,NA,114,108,89,632,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","large_airport",9,"America/New_York",2024-05-01 11:23:00,2024-05-01 11:15:00,2024-05-01 13:17:00,2024-05-01 13:03:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1419,11697,1169706,32467,"FLL","Fort Lauderdale, FL",11057,1105703,31057,"CLT","Charlotte, NC","1007","1005",-2,0,16,"1021","1158",7,"1218","1205",-13,0,NA,131,120,97,632,NA,NA,NA,NA,NA,NA,"large_airport",9,"America/New_York","large_airport",748,"America/New_York",2024-05-01 14:07:00,2024-05-01 14:05:00,2024-05-01 16:18:00,2024-05-01 16:05:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1422,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",10994,1099402,30994,"CHS","Charleston, SC","1920","1914",-6,0,26,"1940","2239",4,"2250","2243",-7,0,NA,150,149,119,987,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","medium_airport",46,"America/New_York",2024-05-02 00:20:00,2024-05-02 00:14:00,2024-05-02 02:50:00,2024-05-02 02:43:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1423,13891,1389101,32575,"ONT","Ontario, CA",14107,1410702,30466,"PHX","Phoenix, AZ","1000","0952",-8,0,11,"1003","1058",5,"1115","1103",-12,0,NA,75,71,55,325,NA,NA,NA,NA,NA,NA,"large_airport",944,"America/Los_Angeles","large_airport",1135,"America/Phoenix",2024-05-01 17:00:00,2024-05-01 16:52:00,2024-05-01 18:15:00,2024-05-01 18:03:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1423,14107,1410702,30466,"PHX","Phoenix, AZ",13891,1389101,32575,"ONT","Ontario, CA","0744","0735",-9,0,21,"0756","0848",5,"0904","0853",-11,0,NA,80,78,52,325,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",944,"America/Los_Angeles",2024-05-01 14:44:00,2024-05-01 14:35:00,2024-05-01 16:04:00,2024-05-01 15:53:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1424,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12266,1226603,31453,"IAH","Houston, TX","1009","1011",2,2,29,"1040","1120",7,"1118","1127",9,0,NA,69,76,40,224,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",97,"America/Chicago",2024-05-01 15:09:00,2024-05-01 15:11:00,2024-05-01 16:18:00,2024-05-01 16:27:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1424,12266,1226603,31453,"IAH","Houston, TX",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1203","1214",11,11,39,"1253","1342",11,"1332","1353",21,0,NA,89,99,49,224,0,0,12,0,9,NA,"large_airport",97,"America/Chicago","large_airport",607,"America/Chicago",2024-05-01 17:03:00,2024-05-01 17:14:00,2024-05-01 18:32:00,2024-05-01 18:53:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1425,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",10529,1052907,30529,"BDL","Hartford, CT","1916","2006",50,50,15,"2021","0023",5,"2340","0028",48,0,NA,204,202,182,1471,48,0,0,0,0,NA,"large_airport",607,"America/Chicago","large_airport",173,"America/New_York",2024-05-02 00:16:00,2024-05-02 01:06:00,2024-05-02 03:40:00,2024-05-02 04:28:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1426,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12266,1226603,31453,"IAH","Houston, TX","1435","1454",19,19,15,"1509","1548",9,"1547","1557",10,0,NA,72,63,39,224,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",97,"America/Chicago",2024-05-01 19:35:00,2024-05-01 19:54:00,2024-05-01 20:47:00,2024-05-01 20:57:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1426,12266,1226603,31453,"IAH","Houston, TX",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1638","1651",13,13,26,"1717","1804",10,"1805","1814",9,0,NA,87,83,47,224,NA,NA,NA,NA,NA,NA,"large_airport",97,"America/Chicago","large_airport",607,"America/Chicago",2024-05-01 21:38:00,2024-05-01 21:51:00,2024-05-01 23:05:00,2024-05-01 23:14:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1428,10397,1039707,30397,"ATL","Atlanta, GA",14100,1410005,34100,"PHL","Philadelphia, PA","0747","0741",-6,0,16,"0757","0943",4,"0950","0947",-3,0,NA,123,126,106,666,NA,NA,NA,NA,NA,NA,"large_airport",1026,"America/New_York","large_airport",36,"America/New_York",2024-05-01 11:47:00,2024-05-01 11:41:00,2024-05-01 13:50:00,2024-05-01 13:47:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1429,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",11697,1169706,32467,"FLL","Fort Lauderdale, FL","1900","1857",-3,0,21,"1918","2233",4,"2245","2237",-8,0,NA,165,160,135,1119,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",9,"America/New_York",2024-05-02 00:00:00,2024-05-01 23:57:00,2024-05-02 02:45:00,2024-05-02 02:37:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",143,12892,1289208,32575,"LAX","Los Angeles, CA",12173,1217305,32134,"HNL","Honolulu, HI","1507","1504",-3,0,16,"1520","1734",4,"1803","1738",-25,0,NA,356,334,314,2556,NA,NA,NA,NA,NA,NA,"large_airport",125,"America/Los_Angeles","large_airport",13,"Pacific/Honolulu",2024-05-01 22:07:00,2024-05-01 22:04:00,2024-05-02 04:03:00,2024-05-02 03:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1430,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14771,1477104,32457,"SFO","San Francisco, CA","1902","1904",2,2,35,"1939","2108",8,"2058","2116",18,0,NA,236,252,209,1464,2,0,16,0,0,NA,"large_airport",607,"America/Chicago","large_airport",13,"America/Los_Angeles",2024-05-02 00:02:00,2024-05-02 00:04:00,2024-05-02 03:58:00,2024-05-02 04:16:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1431,14057,1405702,34057,"PDX","Portland, OR",14107,1410702,30466,"PHX","Phoenix, AZ","1140","1140",0,0,14,"1154","1401",5,"1411","1406",-5,0,NA,151,146,127,1009,NA,NA,NA,NA,NA,NA,"large_airport",31,"America/Los_Angeles","large_airport",1135,"America/Phoenix",2024-05-01 18:40:00,2024-05-01 18:40:00,2024-05-01 21:11:00,2024-05-01 21:06:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1431,14107,1410702,30466,"PHX","Phoenix, AZ",14057,1405702,34057,"PDX","Portland, OR","0730","0725",-5,0,14,"0739","1004",5,"1026","1009",-17,0,NA,176,164,145,1009,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",31,"America/Los_Angeles",2024-05-01 14:30:00,2024-05-01 14:25:00,2024-05-01 17:26:00,2024-05-01 17:09:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1433,15370,1537002,34653,"TUL","Tulsa, OK",11057,1105703,31057,"CLT","Charlotte, NC","0655","0651",-4,0,15,"0706","1002",15,"1021","1017",-4,0,NA,146,146,116,842,NA,NA,NA,NA,NA,NA,"large_airport",677,"America/Chicago","large_airport",748,"America/New_York",2024-05-01 11:55:00,2024-05-01 11:51:00,2024-05-01 14:21:00,2024-05-01 14:17:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1434,10721,1072102,30721,"BOS","Boston, MA",13930,1393008,30977,"ORD","Chicago, IL","1730","1820",50,50,23,"1843","1953",53,"1926","2046",80,0,NA,176,206,130,867,0,0,30,0,50,NA,"large_airport",20,"America/New_York","large_airport",680,"America/Chicago",2024-05-01 21:30:00,2024-05-01 22:20:00,2024-05-02 00:26:00,2024-05-02 01:46:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1435,14100,1410005,34100,"PHL","Philadelphia, PA",12451,1245102,31136,"JAX","Jacksonville, FL","2015","2019",4,4,25,"2044","2224",12,"2230","2236",6,0,NA,135,137,100,742,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","large_airport",30,"America/New_York",2024-05-02 00:15:00,2024-05-02 00:19:00,2024-05-02 02:30:00,2024-05-02 02:36:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1437,12892,1289208,32575,"LAX","Los Angeles, CA",12339,1233904,32337,"IND","Indianapolis, IN","0945","0955",10,10,14,"1009","1640",5,"1647","1645",-2,0,NA,242,230,211,1814,NA,NA,NA,NA,NA,NA,"large_airport",125,"America/Los_Angeles","large_airport",797,"America/Indiana/Indianapolis",2024-05-01 16:45:00,2024-05-01 16:55:00,2024-05-01 20:47:00,2024-05-01 20:45:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1438,10140,1014005,30140,"ABQ","Albuquerque, NM",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1020","1114",54,54,14,"1128","1348",10,"1310","1358",48,0,NA,110,104,80,569,11,0,0,0,37,NA,"large_airport",5355,"America/Denver","large_airport",607,"America/Chicago",2024-05-01 16:20:00,2024-05-01 17:14:00,2024-05-01 18:10:00,2024-05-01 18:58:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1438,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",10140,1014005,30140,"ABQ","Albuquerque, NM","0830","0935",65,65,16,"0951","1010",7,"0933","1017",44,0,NA,123,102,79,569,0,0,0,0,44,NA,"large_airport",607,"America/Chicago","large_airport",5355,"America/Denver",2024-05-01 13:30:00,2024-05-01 14:35:00,2024-05-01 15:33:00,2024-05-01 16:17:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1439,14100,1410005,34100,"PHL","Philadelphia, PA",10721,1072102,30721,"BOS","Boston, MA","0900","0854",-6,0,20,"0914","0959",9,"1032","1008",-24,0,NA,92,74,45,280,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","large_airport",20,"America/New_York",2024-05-01 13:00:00,2024-05-01 12:54:00,2024-05-01 14:32:00,2024-05-01 14:08:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",144,12173,1217305,32134,"HNL","Honolulu, HI",12892,1289208,32575,"LAX","Los Angeles, CA","2140","2128",-12,0,13,"2141","0522",9,"0614","0531",-43,0,NA,334,303,281,2556,NA,NA,NA,NA,NA,NA,"large_airport",13,"Pacific/Honolulu","large_airport",125,"America/Los_Angeles",2024-05-02 07:40:00,2024-05-02 07:28:00,2024-05-02 13:14:00,2024-05-02 12:31:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1440,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14100,1410005,34100,"PHL","Philadelphia, PA","0515","0507",-8,0,16,"0523","0911",7,"0926","0918",-8,0,NA,191,191,168,1303,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",36,"America/New_York",2024-05-01 10:15:00,2024-05-01 10:07:00,2024-05-01 13:26:00,2024-05-01 13:18:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1440,14100,1410005,34100,"PHL","Philadelphia, PA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1200","1153",-7,0,12,"1205","1407",12,"1447","1419",-28,0,NA,227,206,182,1303,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 16:00:00,2024-05-01 15:53:00,2024-05-01 19:47:00,2024-05-01 19:19:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1441,14107,1410702,30466,"PHX","Phoenix, AZ",10423,1042302,30423,"AUS","Austin, TX","1222","1224",2,2,15,"1239","1632",8,"1645","1640",-5,0,NA,143,136,113,872,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",542,"America/Chicago",2024-05-01 19:22:00,2024-05-01 19:24:00,2024-05-01 21:45:00,2024-05-01 21:40:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1442,14683,1468305,33214,"SAT","San Antonio, TX",13930,1393008,30977,"ORD","Chicago, IL","0616","0608",-8,0,11,"0619","0843",10,"0905","0853",-12,0,NA,169,165,144,1041,NA,NA,NA,NA,NA,NA,"large_airport",809,"America/Chicago","large_airport",680,"America/Chicago",2024-05-01 11:16:00,2024-05-01 11:08:00,2024-05-01 14:05:00,2024-05-01 13:53:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1443,14100,1410005,34100,"PHL","Philadelphia, PA",13495,1349505,33495,"MSY","New Orleans, LA","1849","1847",-2,0,23,"1910","2031",5,"2102","2036",-26,0,NA,193,169,141,1089,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","large_airport",4,"America/Chicago",2024-05-01 22:49:00,2024-05-01 22:47:00,2024-05-02 02:02:00,2024-05-02 01:36:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1444,12478,1247805,31703,"JFK","New York, NY",11057,1105703,31057,"CLT","Charlotte, NC","0800","0756",-4,0,13,"0809","0932",6,"1004","0938",-26,0,NA,124,102,83,541,NA,NA,NA,NA,NA,NA,"large_airport",13,"America/New_York","large_airport",748,"America/New_York",2024-05-01 12:00:00,2024-05-01 11:56:00,2024-05-01 14:04:00,2024-05-01 13:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1445,13303,1330303,32467,"MIA","Miami, FL",13931,1393102,33667,"ORF","Norfolk, VA","2150","2142",-8,0,19,"2201","2348",4,"0005","2352",-13,0,NA,135,130,107,802,NA,NA,NA,NA,NA,NA,"large_airport",8,"America/New_York","large_airport",26,"America/New_York",2024-05-02 01:50:00,2024-05-02 01:42:00,2024-05-02 04:05:00,2024-05-02 03:52:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1446,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",15370,1537002,34653,"TUL","Tulsa, OK","2101","2103",2,2,26,"2129","2212",4,"2205","2216",11,0,NA,64,73,43,237,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",677,"America/Chicago",2024-05-02 02:01:00,2024-05-02 02:03:00,2024-05-02 03:05:00,2024-05-02 03:16:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1448,13931,1393102,33667,"ORF","Norfolk, VA",13303,1330303,32467,"MIA","Miami, FL","0639","0822",103,103,14,"0836","1031",20,"0905","1051",106,0,NA,146,149,115,802,103,0,3,0,0,NA,"large_airport",26,"America/New_York","large_airport",8,"America/New_York",2024-05-01 10:39:00,2024-05-01 12:22:00,2024-05-01 13:05:00,2024-05-01 14:51:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1449,11057,1105703,31057,"CLT","Charlotte, NC",12451,1245102,31136,"JAX","Jacksonville, FL","0917","0910",-7,0,19,"0929","1026",7,"1043","1033",-10,0,NA,86,83,57,328,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","large_airport",30,"America/New_York",2024-05-01 13:17:00,2024-05-01 13:10:00,2024-05-01 14:43:00,2024-05-01 14:33:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1449,12451,1245102,31136,"JAX","Jacksonville, FL",11057,1105703,31057,"CLT","Charlotte, NC","1133","1143",10,10,12,"1155","1249",9,"1259","1258",-1,0,NA,86,75,54,328,NA,NA,NA,NA,NA,NA,"large_airport",30,"America/New_York","large_airport",748,"America/New_York",2024-05-01 15:33:00,2024-05-01 15:43:00,2024-05-01 16:59:00,2024-05-01 16:58:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1450,13495,1349505,33495,"MSY","New Orleans, LA",14100,1410005,34100,"PHL","Philadelphia, PA","0600","0552",-8,0,9,"0601","0929",3,"0948","0932",-16,0,NA,168,160,148,1089,NA,NA,NA,NA,NA,NA,"large_airport",4,"America/Chicago","large_airport",36,"America/New_York",2024-05-01 11:00:00,2024-05-01 10:52:00,2024-05-01 13:48:00,2024-05-01 13:32:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1452,10721,1072102,30721,"BOS","Boston, MA",14100,1410005,34100,"PHL","Philadelphia, PA","1220","1223",3,3,10,"1233","1330",4,"1351","1334",-17,0,NA,91,71,57,280,NA,NA,NA,NA,NA,NA,"large_airport",20,"America/New_York","large_airport",36,"America/New_York",2024-05-01 16:20:00,2024-05-01 16:23:00,2024-05-01 17:51:00,2024-05-01 17:34:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1453,11057,1105703,31057,"CLT","Charlotte, NC",14193,1419306,33728,"PNS","Pensacola, FL","1125","1118",-7,0,21,"1139","1151",5,"1220","1156",-24,0,NA,115,98,72,488,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","medium_airport",121,"America/Chicago",2024-05-01 15:25:00,2024-05-01 15:18:00,2024-05-01 17:20:00,2024-05-01 16:56:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1453,14193,1419306,33728,"PNS","Pensacola, FL",11057,1105703,31057,"CLT","Charlotte, NC","1305","1301",-4,0,15,"1316","1528",21,"1545","1549",4,0,NA,100,108,72,488,NA,NA,NA,NA,NA,NA,"medium_airport",121,"America/Chicago","large_airport",748,"America/New_York",2024-05-01 18:05:00,2024-05-01 18:01:00,2024-05-01 19:45:00,2024-05-01 19:49:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1454,11057,1105703,31057,"CLT","Charlotte, NC",12889,1288904,32211,"LAS","Las Vegas, NV","1631","1657",26,26,20,"1717","1832",6,"1822","1838",16,0,NA,291,281,255,1916,16,0,0,0,0,NA,"large_airport",748,"America/New_York","large_airport",2181,"America/Los_Angeles",2024-05-01 20:31:00,2024-05-01 20:57:00,2024-05-02 01:22:00,2024-05-02 01:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1455,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",13495,1349505,33495,"MSY","New Orleans, LA","2109","2103",-6,0,18,"2121","2225",4,"2238","2229",-9,0,NA,89,86,64,447,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",4,"America/Chicago",2024-05-02 02:09:00,2024-05-02 02:03:00,2024-05-02 03:38:00,2024-05-02 03:29:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1456,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14869,1486903,34614,"SLC","Salt Lake City, UT","1340","1359",19,19,14,"1413","1527",5,"1529","1532",3,0,NA,169,153,134,989,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",4227,"America/Denver",2024-05-01 18:40:00,2024-05-01 18:59:00,2024-05-01 21:29:00,2024-05-01 21:32:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1456,14869,1486903,34614,"SLC","Salt Lake City, UT",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1619","1624",5,5,18,"1642","2000",14,"1957","2014",17,0,NA,158,170,138,989,2,0,12,0,3,NA,"large_airport",4227,"America/Denver","large_airport",607,"America/Chicago",2024-05-01 22:19:00,2024-05-01 22:24:00,2024-05-02 00:57:00,2024-05-02 01:14:00
